user_id,block,problem,x1,y1,y2,Choice,Sex,Age,Subject,Trial
Pq0cdlIDZKFQ9v4TPcxX,1,27,-6,0,-12,0,male,32,7,29
Pq0cdlIDZKFQ9v4TPcxX,1,34,-10,0,-5,1,male,32,7,30
Pq0cdlIDZKFQ9v4TPcxX,1,21,-5,0,-6,1,male,32,7,31
Pq0cdlIDZKFQ9v4TPcxX,1,29,-8,0,-12,0,male,32,7,32
Pq0cdlIDZKFQ9v4TPcxX,1,26,-6,0,-10,0,male,32,7,33
Pq0cdlIDZKFQ9v4TPcxX,1,20,-4,0,-12,0,male,32,7,34
Pq0cdlIDZKFQ9v4TPcxX,1,10,-3,0,-5,1,male,32,7,35
Pq0cdlIDZKFQ9v4TPcxX,2,35,-8,0,-2,1,male,32,7,36
Pq0cdlIDZKFQ9v4TPcxX,2,30,-8,0,-11,0,male,32,7,37
Pq0cdlIDZKFQ9v4TPcxX,2,19,-4,0,-10,0,male,32,7,38
Pq0cdlIDZKFQ9v4TPcxX,2,15,-3,0,-9,0,male,32,7,39
Pq0cdlIDZKFQ9v4TPcxX,2,9,-3,0,-4,1,male,32,7,40
Pq0cdlIDZKFQ9v4TPcxX,2,6,-2,0,-10,0,male,32,7,41
Pq0cdlIDZKFQ9v4TPcxX,2,8,-2,0,-12,0,male,32,7,42
Pq0cdlIDZKFQ9v4TPcxX,2,32,-9,0,-11,0,male,32,7,43
Pq0cdlIDZKFQ9v4TPcxX,2,1,-2,0,-4,0,male,32,7,44
Pq0cdlIDZKFQ9v4TPcxX,2,31,-9,0,-12,0,male,32,7,45
Pq0cdlIDZKFQ9v4TPcxX,2,5,-2,0,-9,0,male,32,7,46
Pq0cdlIDZKFQ9v4TPcxX,2,13,-3,0,-10,0,male,32,7,47
Pq0cdlIDZKFQ9v4TPcxX,2,25,-6,0,-8,0,male,32,7,48
Pq0cdlIDZKFQ9v4TPcxX,2,24,-5,0,-12,0,male,32,7,49
Pq0cdlIDZKFQ9v4TPcxX,2,14,-3,0,-12,0,male,32,7,50
Pq0cdlIDZKFQ9v4TPcxX,2,7,-2,0,-11,0,male,32,7,51
Pq0cdlIDZKFQ9v4TPcxX,2,18,-4,0,-8,0,male,32,7,52
Pq0cdlIDZKFQ9v4TPcxX,2,12,-3,0,-8,0,male,32,7,53
Pq0cdlIDZKFQ9v4TPcxX,2,17,-4,0,-6,0,male,32,7,54
Pq0cdlIDZKFQ9v4TPcxX,2,16,-4,0,-5,0,male,32,7,55
Pq0cdlIDZKFQ9v4TPcxX,2,33,-10,0,-12,0,male,32,7,56
Pq0cdlIDZKFQ9v4TPcxX,2,11,-3,0,-6,0,male,32,7,57
Pq0cdlIDZKFQ9v4TPcxX,2,3,-2,0,-6,0,male,32,7,58
Pq0cdlIDZKFQ9v4TPcxX,2,4,-2,0,-8,0,male,32,7,59
Pq0cdlIDZKFQ9v4TPcxX,2,23,-5,0,-10,0,male,32,7,60
Pq0cdlIDZKFQ9v4TPcxX,2,28,-8,0,-10,1,male,32,7,61
Pq0cdlIDZKFQ9v4TPcxX,2,2,-2,0,-5,0,male,32,7,62
Pq0cdlIDZKFQ9v4TPcxX,2,22,-5,0,-8,0,male,32,7,63
Pq0cdlIDZKFQ9v4TPcxX,2,27,-6,0,-12,0,male,32,7,64
Pq0cdlIDZKFQ9v4TPcxX,2,34,-10,0,-5,1,male,32,7,65
Pq0cdlIDZKFQ9v4TPcxX,2,21,-5,0,-6,1,male,32,7,66
Pq0cdlIDZKFQ9v4TPcxX,2,29,-8,0,-12,0,male,32,7,67
Pq0cdlIDZKFQ9v4TPcxX,2,26,-6,0,-10,0,male,32,7,68
Pq0cdlIDZKFQ9v4TPcxX,2,20,-4,0,-12,0,male,32,7,69
Pq0cdlIDZKFQ9v4TPcxX,2,10,-3,0,-5,1,male,32,7,70
Pq0cdlIDZKFQ9v4TPcxX,3,35,-8,0,-2,1,male,32,7,71
Pq0cdlIDZKFQ9v4TPcxX,3,30,-8,0,-11,0,male,32,7,72
Pq0cdlIDZKFQ9v4TPcxX,3,19,-4,0,-10,0,male,32,7,73
Pq0cdlIDZKFQ9v4TPcxX,3,15,-3,0,-9,0,male,32,7,74
Pq0cdlIDZKFQ9v4TPcxX,3,9,-3,0,-4,1,male,32,7,75
Pq0cdlIDZKFQ9v4TPcxX,3,6,-2,0,-10,0,male,32,7,76
Pq0cdlIDZKFQ9v4TPcxX,3,8,-2,0,-12,0,male,32,7,77
Pq0cdlIDZKFQ9v4TPcxX,3,32,-9,0,-11,0,male,32,7,78
Pq0cdlIDZKFQ9v4TPcxX,3,1,-2,0,-4,1,male,32,7,79
Pq0cdlIDZKFQ9v4TPcxX,3,31,-9,0,-12,0,male,32,7,80
Pq0cdlIDZKFQ9v4TPcxX,3,5,-2,0,-9,0,male,32,7,81
Pq0cdlIDZKFQ9v4TPcxX,3,13,-3,0,-10,0,male,32,7,82
Pq0cdlIDZKFQ9v4TPcxX,3,25,-6,0,-8,1,male,32,7,83
Pq0cdlIDZKFQ9v4TPcxX,3,24,-5,0,-12,0,male,32,7,84
Pq0cdlIDZKFQ9v4TPcxX,3,14,-3,0,-12,0,male,32,7,85
Pq0cdlIDZKFQ9v4TPcxX,3,7,-2,0,-11,0,male,32,7,86
Pq0cdlIDZKFQ9v4TPcxX,3,18,-4,0,-8,0,male,32,7,87
Pq0cdlIDZKFQ9v4TPcxX,3,12,-3,0,-8,0,male,32,7,88
Pq0cdlIDZKFQ9v4TPcxX,3,17,-4,0,-6,1,male,32,7,89
Pq0cdlIDZKFQ9v4TPcxX,3,16,-4,0,-5,1,male,32,7,90
Pq0cdlIDZKFQ9v4TPcxX,3,33,-10,0,-12,1,male,32,7,91
Pq0cdlIDZKFQ9v4TPcxX,3,11,-3,0,-6,0,male,32,7,92
Pq0cdlIDZKFQ9v4TPcxX,3,3,-2,0,-6,0,male,32,7,93
Pq0cdlIDZKFQ9v4TPcxX,3,4,-2,0,-8,0,male,32,7,94
Pq0cdlIDZKFQ9v4TPcxX,3,23,-5,0,-10,1,male,32,7,95
Pq0cdlIDZKFQ9v4TPcxX,3,28,-8,0,-10,0,male,32,7,96
Pq0cdlIDZKFQ9v4TPcxX,3,2,-2,0,-5,0,male,32,7,97
Pq0cdlIDZKFQ9v4TPcxX,3,22,-5,0,-8,0,male,32,7,98
Pq0cdlIDZKFQ9v4TPcxX,3,27,-6,0,-12,0,male,32,7,99
Pq0cdlIDZKFQ9v4TPcxX,3,34,-10,0,-5,1,male,32,7,100
Pq0cdlIDZKFQ9v4TPcxX,3,21,-5,0,-6,1,male,32,7,101
Pq0cdlIDZKFQ9v4TPcxX,3,29,-8,0,-12,0,male,32,7,102
Pq0cdlIDZKFQ9v4TPcxX,3,26,-6,0,-10,0,male,32,7,103
Pq0cdlIDZKFQ9v4TPcxX,3,20,-4,0,-12,0,male,32,7,104
Pq0cdlIDZKFQ9v4TPcxX,3,10,-3,0,-5,0,male,32,7,105
PrlydNdhBUHo2dhJ2BaA,1,4,-2,0,-8,0,male,23,8,1
PrlydNdhBUHo2dhJ2BaA,1,24,-5,0,-12,0,male,23,8,2
PrlydNdhBUHo2dhJ2BaA,1,23,-5,0,-10,1,male,23,8,3
PrlydNdhBUHo2dhJ2BaA,1,6,-2,0,-10,0,male,23,8,4
PrlydNdhBUHo2dhJ2BaA,1,35,-8,0,-2,1,male,23,8,5
PrlydNdhBUHo2dhJ2BaA,1,32,-9,0,-11,1,male,23,8,6
PrlydNdhBUHo2dhJ2BaA,1,12,-3,0,-8,0,male,23,8,7
PrlydNdhBUHo2dhJ2BaA,1,22,-5,0,-8,1,male,23,8,8
PrlydNdhBUHo2dhJ2BaA,1,26,-6,0,-10,0,male,23,8,9
PrlydNdhBUHo2dhJ2BaA,1,5,-2,0,-9,0,male,23,8,10
PrlydNdhBUHo2dhJ2BaA,1,14,-3,0,-12,0,male,23,8,11
PrlydNdhBUHo2dhJ2BaA,1,27,-6,0,-12,0,male,23,8,12
PrlydNdhBUHo2dhJ2BaA,1,25,-6,0,-8,0,male,23,8,13
PrlydNdhBUHo2dhJ2BaA,1,15,-3,0,-9,0,male,23,8,14
PrlydNdhBUHo2dhJ2BaA,1,17,-4,0,-6,0,male,23,8,15
PrlydNdhBUHo2dhJ2BaA,1,16,-4,0,-5,1,male,23,8,16
PrlydNdhBUHo2dhJ2BaA,1,29,-8,0,-12,0,male,23,8,17
PrlydNdhBUHo2dhJ2BaA,1,20,-4,0,-12,0,male,23,8,18
PrlydNdhBUHo2dhJ2BaA,1,2,-2,0,-5,0,male,23,8,19
PrlydNdhBUHo2dhJ2BaA,1,9,-3,0,-4,0,male,23,8,20
PrlydNdhBUHo2dhJ2BaA,1,34,-10,0,-5,1,male,23,8,21
PrlydNdhBUHo2dhJ2BaA,1,11,-3,0,-6,0,male,23,8,22
PrlydNdhBUHo2dhJ2BaA,1,31,-9,0,-12,1,male,23,8,23
PrlydNdhBUHo2dhJ2BaA,1,30,-8,0,-11,1,male,23,8,24
PrlydNdhBUHo2dhJ2BaA,1,33,-10,0,-12,1,male,23,8,25
PrlydNdhBUHo2dhJ2BaA,1,1,-2,0,-4,0,male,23,8,26
PrlydNdhBUHo2dhJ2BaA,1,28,-8,0,-10,0,male,23,8,27
PrlydNdhBUHo2dhJ2BaA,1,7,-2,0,-11,0,male,23,8,28
PrlydNdhBUHo2dhJ2BaA,1,21,-5,0,-6,0,male,23,8,29
PrlydNdhBUHo2dhJ2BaA,1,10,-3,0,-5,0,male,23,8,30
PrlydNdhBUHo2dhJ2BaA,1,13,-3,0,-10,0,male,23,8,31
PrlydNdhBUHo2dhJ2BaA,1,8,-2,0,-12,0,male,23,8,32
PrlydNdhBUHo2dhJ2BaA,1,19,-4,0,-10,0,male,23,8,33
PrlydNdhBUHo2dhJ2BaA,1,3,-2,0,-6,0,male,23,8,34
PrlydNdhBUHo2dhJ2BaA,1,18,-4,0,-8,0,male,23,8,35
PrlydNdhBUHo2dhJ2BaA,2,4,-2,0,-8,0,male,23,8,36
PrlydNdhBUHo2dhJ2BaA,2,24,-5,0,-12,0,male,23,8,37
PrlydNdhBUHo2dhJ2BaA,2,23,-5,0,-10,0,male,23,8,38
PrlydNdhBUHo2dhJ2BaA,2,6,-2,0,-10,0,male,23,8,39
PrlydNdhBUHo2dhJ2BaA,2,35,-8,0,-2,1,male,23,8,40
PrlydNdhBUHo2dhJ2BaA,2,32,-9,0,-11,1,male,23,8,41
PrlydNdhBUHo2dhJ2BaA,2,12,-3,0,-8,0,male,23,8,42
PrlydNdhBUHo2dhJ2BaA,2,22,-5,0,-8,0,male,23,8,43
PrlydNdhBUHo2dhJ2BaA,2,26,-6,0,-10,0,male,23,8,44
PrlydNdhBUHo2dhJ2BaA,2,5,-2,0,-9,0,male,23,8,45
PrlydNdhBUHo2dhJ2BaA,2,14,-3,0,-12,0,male,23,8,46
PrlydNdhBUHo2dhJ2BaA,2,27,-6,0,-12,0,male,23,8,47
PrlydNdhBUHo2dhJ2BaA,2,25,-6,0,-8,0,male,23,8,48
PrlydNdhBUHo2dhJ2BaA,2,15,-3,0,-9,0,male,23,8,49
PrlydNdhBUHo2dhJ2BaA,2,17,-4,0,-6,0,male,23,8,50
PrlydNdhBUHo2dhJ2BaA,2,16,-4,0,-5,1,male,23,8,51
PrlydNdhBUHo2dhJ2BaA,2,29,-8,0,-12,1,male,23,8,52
PrlydNdhBUHo2dhJ2BaA,2,20,-4,0,-12,0,male,23,8,53
PrlydNdhBUHo2dhJ2BaA,2,2,-2,0,-5,0,male,23,8,54
PrlydNdhBUHo2dhJ2BaA,2,9,-3,0,-4,0,male,23,8,55
PrlydNdhBUHo2dhJ2BaA,2,34,-10,0,-5,1,male,23,8,56
PrlydNdhBUHo2dhJ2BaA,2,11,-3,0,-6,0,male,23,8,57
PrlydNdhBUHo2dhJ2BaA,2,31,-9,0,-12,1,male,23,8,58
PrlydNdhBUHo2dhJ2BaA,2,30,-8,0,-11,1,male,23,8,59
PrlydNdhBUHo2dhJ2BaA,2,33,-10,0,-12,1,male,23,8,60
PrlydNdhBUHo2dhJ2BaA,2,1,-2,0,-4,0,male,23,8,61
PrlydNdhBUHo2dhJ2BaA,2,28,-8,0,-10,1,male,23,8,62
PrlydNdhBUHo2dhJ2BaA,2,7,-2,0,-11,0,male,23,8,63
PrlydNdhBUHo2dhJ2BaA,2,21,-5,0,-6,0,male,23,8,64
PrlydNdhBUHo2dhJ2BaA,2,10,-3,0,-5,0,male,23,8,65
PrlydNdhBUHo2dhJ2BaA,2,13,-3,0,-10,0,male,23,8,66
PrlydNdhBUHo2dhJ2BaA,2,8,-2,0,-12,0,male,23,8,67
PrlydNdhBUHo2dhJ2BaA,2,19,-4,0,-10,0,male,23,8,68
PrlydNdhBUHo2dhJ2BaA,2,3,-2,0,-6,0,male,23,8,69
PrlydNdhBUHo2dhJ2BaA,2,18,-4,0,-8,0,male,23,8,70
PrlydNdhBUHo2dhJ2BaA,3,4,-2,0,-8,0,male,23,8,71
PrlydNdhBUHo2dhJ2BaA,3,24,-5,0,-12,0,male,23,8,72
PrlydNdhBUHo2dhJ2BaA,3,23,-5,0,-10,0,male,23,8,73
PrlydNdhBUHo2dhJ2BaA,3,6,-2,0,-10,0,male,23,8,74
PrlydNdhBUHo2dhJ2BaA,3,35,-8,0,-2,1,male,23,8,75
PrlydNdhBUHo2dhJ2BaA,3,32,-9,0,-11,0,male,23,8,76
PrlydNdhBUHo2dhJ2BaA,3,12,-3,0,-8,0,male,23,8,77
PrlydNdhBUHo2dhJ2BaA,3,22,-5,0,-8,0,male,23,8,78
PrlydNdhBUHo2dhJ2BaA,3,26,-6,0,-10,0,male,23,8,79
PrlydNdhBUHo2dhJ2BaA,3,5,-2,0,-9,0,male,23,8,80
PrlydNdhBUHo2dhJ2BaA,3,14,-3,0,-12,0,male,23,8,81
PrlydNdhBUHo2dhJ2BaA,3,27,-6,0,-12,0,male,23,8,82
PrlydNdhBUHo2dhJ2BaA,3,25,-6,0,-8,1,male,23,8,83
PrlydNdhBUHo2dhJ2BaA,3,15,-3,0,-9,0,male,23,8,84
PrlydNdhBUHo2dhJ2BaA,3,17,-4,0,-6,0,male,23,8,85
PrlydNdhBUHo2dhJ2BaA,3,16,-4,0,-5,1,male,23,8,86
PrlydNdhBUHo2dhJ2BaA,3,29,-8,0,-12,1,male,23,8,87
PrlydNdhBUHo2dhJ2BaA,3,20,-4,0,-12,0,male,23,8,88
PrlydNdhBUHo2dhJ2BaA,3,2,-2,0,-5,0,male,23,8,89
PrlydNdhBUHo2dhJ2BaA,3,9,-3,0,-4,0,male,23,8,90
PrlydNdhBUHo2dhJ2BaA,3,34,-10,0,-5,1,male,23,8,91
PrlydNdhBUHo2dhJ2BaA,3,11,-3,0,-6,0,male,23,8,92
PrlydNdhBUHo2dhJ2BaA,3,31,-9,0,-12,1,male,23,8,93
PrlydNdhBUHo2dhJ2BaA,3,30,-8,0,-11,1,male,23,8,94
PrlydNdhBUHo2dhJ2BaA,3,33,-10,0,-12,1,male,23,8,95
PrlydNdhBUHo2dhJ2BaA,3,1,-2,0,-4,0,male,23,8,96
PrlydNdhBUHo2dhJ2BaA,3,28,-8,0,-10,1,male,23,8,97
PrlydNdhBUHo2dhJ2BaA,3,7,-2,0,-11,0,male,23,8,98
PrlydNdhBUHo2dhJ2BaA,3,21,-5,0,-6,1,male,23,8,99
PrlydNdhBUHo2dhJ2BaA,3,10,-3,0,-5,0,male,23,8,100
PrlydNdhBUHo2dhJ2BaA,3,13,-3,0,-10,0,male,23,8,101
PrlydNdhBUHo2dhJ2BaA,3,8,-2,0,-12,0,male,23,8,102
PrlydNdhBUHo2dhJ2BaA,3,19,-4,0,-10,0,male,23,8,103
PrlydNdhBUHo2dhJ2BaA,3,3,-2,0,-6,0,male,23,8,104
PrlydNdhBUHo2dhJ2BaA,3,18,-4,0,-8,0,male,23,8,105
UljD9agprEM7Qs2zSfWI,1,22,-5,0,-8,1,male,34,9,1
UljD9agprEM7Qs2zSfWI,1,20,-4,0,-12,1,male,34,9,2
UljD9agprEM7Qs2zSfWI,1,33,-10,0,-12,1,male,34,9,3
UljD9agprEM7Qs2zSfWI,1,4,-2,0,-8,0,male,34,9,4
UljD9agprEM7Qs2zSfWI,1,13,-3,0,-10,0,male,34,9,5
UljD9agprEM7Qs2zSfWI,1,28,-8,0,-10,1,male,34,9,6
UljD9agprEM7Qs2zSfWI,1,15,-3,0,-9,0,male,34,9,7
UljD9agprEM7Qs2zSfWI,1,6,-2,0,-10,1,male,34,9,8
UljD9agprEM7Qs2zSfWI,1,25,-6,0,-8,1,male,34,9,9
UljD9agprEM7Qs2zSfWI,1,10,-3,0,-5,1,male,34,9,10
UljD9agprEM7Qs2zSfWI,1,5,-2,0,-9,0,male,34,9,11
UljD9agprEM7Qs2zSfWI,1,11,-3,0,-6,1,male,34,9,12
UljD9agprEM7Qs2zSfWI,1,32,-9,0,-11,1,male,34,9,13
UljD9agprEM7Qs2zSfWI,1,24,-5,0,-12,1,male,34,9,14
UljD9agprEM7Qs2zSfWI,1,35,-8,0,-2,1,male,34,9,15
UljD9agprEM7Qs2zSfWI,1,9,-3,0,-4,1,male,34,9,16
UljD9agprEM7Qs2zSfWI,1,18,-4,0,-8,1,male,34,9,17
UljD9agprEM7Qs2zSfWI,1,30,-8,0,-11,1,male,34,9,18
UljD9agprEM7Qs2zSfWI,1,21,-5,0,-6,1,male,34,9,19
UljD9agprEM7Qs2zSfWI,1,29,-8,0,-12,1,male,34,9,20
UljD9agprEM7Qs2zSfWI,1,2,-2,0,-5,0,male,34,9,21
UljD9agprEM7Qs2zSfWI,1,31,-9,0,-12,1,male,34,9,22
UljD9agprEM7Qs2zSfWI,1,23,-5,0,-10,1,male,34,9,23
UljD9agprEM7Qs2zSfWI,1,16,-4,0,-5,1,male,34,9,24
UljD9agprEM7Qs2zSfWI,1,8,-2,0,-12,1,male,34,9,25
UljD9agprEM7Qs2zSfWI,1,12,-3,0,-8,1,male,34,9,26
UljD9agprEM7Qs2zSfWI,1,14,-3,0,-12,1,male,34,9,27
UljD9agprEM7Qs2zSfWI,1,34,-10,0,-5,1,male,34,9,28
UljD9agprEM7Qs2zSfWI,1,7,-2,0,-11,1,male,34,9,29
UljD9agprEM7Qs2zSfWI,1,17,-4,0,-6,0,male,34,9,30
UljD9agprEM7Qs2zSfWI,1,3,-2,0,-6,1,male,34,9,31
UljD9agprEM7Qs2zSfWI,1,27,-6,0,-12,1,male,34,9,32
UljD9agprEM7Qs2zSfWI,1,19,-4,0,-10,1,male,34,9,33
UljD9agprEM7Qs2zSfWI,1,26,-6,0,-10,1,male,34,9,34
UljD9agprEM7Qs2zSfWI,1,1,-2,0,-4,0,male,34,9,35
UljD9agprEM7Qs2zSfWI,2,22,-5,0,-8,1,male,34,9,36
UljD9agprEM7Qs2zSfWI,2,20,-4,0,-12,1,male,34,9,37
UljD9agprEM7Qs2zSfWI,2,33,-10,0,-12,1,male,34,9,38
UljD9agprEM7Qs2zSfWI,2,4,-2,0,-8,0,male,34,9,39
UljD9agprEM7Qs2zSfWI,2,13,-3,0,-10,1,male,34,9,40
UljD9agprEM7Qs2zSfWI,2,28,-8,0,-10,1,male,34,9,41
UljD9agprEM7Qs2zSfWI,2,15,-3,0,-9,1,male,34,9,42
UljD9agprEM7Qs2zSfWI,2,6,-2,0,-10,0,male,34,9,43
UljD9agprEM7Qs2zSfWI,2,25,-6,0,-8,1,male,34,9,44
UljD9agprEM7Qs2zSfWI,2,10,-3,0,-5,1,male,34,9,45
UljD9agprEM7Qs2zSfWI,2,5,-2,0,-9,1,male,34,9,46
UljD9agprEM7Qs2zSfWI,2,11,-3,0,-6,1,male,34,9,47
UljD9agprEM7Qs2zSfWI,2,32,-9,0,-11,1,male,34,9,48
UljD9agprEM7Qs2zSfWI,2,24,-5,0,-12,1,male,34,9,49
UljD9agprEM7Qs2zSfWI,2,35,-8,0,-2,1,male,34,9,50
UljD9agprEM7Qs2zSfWI,2,9,-3,0,-4,1,male,34,9,51
UljD9agprEM7Qs2zSfWI,2,18,-4,0,-8,1,male,34,9,52
UljD9agprEM7Qs2zSfWI,2,30,-8,0,-11,1,male,34,9,53
UljD9agprEM7Qs2zSfWI,2,21,-5,0,-6,1,male,34,9,54
UljD9agprEM7Qs2zSfWI,2,29,-8,0,-12,1,male,34,9,55
UljD9agprEM7Qs2zSfWI,2,2,-2,0,-5,1,male,34,9,56
UljD9agprEM7Qs2zSfWI,2,31,-9,0,-12,1,male,34,9,57
UljD9agprEM7Qs2zSfWI,2,23,-5,0,-10,1,male,34,9,58
UljD9agprEM7Qs2zSfWI,2,16,-4,0,-5,1,male,34,9,59
UljD9agprEM7Qs2zSfWI,2,8,-2,0,-12,1,male,34,9,60
UljD9agprEM7Qs2zSfWI,2,12,-3,0,-8,1,male,34,9,61
UljD9agprEM7Qs2zSfWI,2,14,-3,0,-12,1,male,34,9,62
UljD9agprEM7Qs2zSfWI,2,34,-10,0,-5,1,male,34,9,63
UljD9agprEM7Qs2zSfWI,2,7,-2,0,-11,1,male,34,9,64
UljD9agprEM7Qs2zSfWI,2,17,-4,0,-6,1,male,34,9,65
UljD9agprEM7Qs2zSfWI,2,3,-2,0,-6,1,male,34,9,66
UljD9agprEM7Qs2zSfWI,2,27,-6,0,-12,1,male,34,9,67
UljD9agprEM7Qs2zSfWI,2,19,-4,0,-10,1,male,34,9,68
UljD9agprEM7Qs2zSfWI,2,26,-6,0,-10,1,male,34,9,69
UljD9agprEM7Qs2zSfWI,2,1,-2,0,-4,0,male,34,9,70
UljD9agprEM7Qs2zSfWI,3,22,-5,0,-8,1,male,34,9,71
UljD9agprEM7Qs2zSfWI,3,20,-4,0,-12,1,male,34,9,72
UljD9agprEM7Qs2zSfWI,3,33,-10,0,-12,1,male,34,9,73
UljD9agprEM7Qs2zSfWI,3,4,-2,0,-8,1,male,34,9,74
UljD9agprEM7Qs2zSfWI,3,13,-3,0,-10,1,male,34,9,75
UljD9agprEM7Qs2zSfWI,3,28,-8,0,-10,1,male,34,9,76
UljD9agprEM7Qs2zSfWI,3,15,-3,0,-9,1,male,34,9,77
UljD9agprEM7Qs2zSfWI,3,6,-2,0,-10,1,male,34,9,78
UljD9agprEM7Qs2zSfWI,3,25,-6,0,-8,1,male,34,9,79
UljD9agprEM7Qs2zSfWI,3,10,-3,0,-5,1,male,34,9,80
UljD9agprEM7Qs2zSfWI,3,5,-2,0,-9,1,male,34,9,81
UljD9agprEM7Qs2zSfWI,3,11,-3,0,-6,1,male,34,9,82
UljD9agprEM7Qs2zSfWI,3,32,-9,0,-11,1,male,34,9,83
UljD9agprEM7Qs2zSfWI,3,24,-5,0,-12,1,male,34,9,84
UljD9agprEM7Qs2zSfWI,3,35,-8,0,-2,1,male,34,9,85
UljD9agprEM7Qs2zSfWI,3,9,-3,0,-4,1,male,34,9,86
UljD9agprEM7Qs2zSfWI,3,18,-4,0,-8,1,male,34,9,87
UljD9agprEM7Qs2zSfWI,3,30,-8,0,-11,1,male,34,9,88
UljD9agprEM7Qs2zSfWI,3,21,-5,0,-6,1,male,34,9,89
UljD9agprEM7Qs2zSfWI,3,29,-8,0,-12,1,male,34,9,90
UljD9agprEM7Qs2zSfWI,3,2,-2,0,-5,1,male,34,9,91
UljD9agprEM7Qs2zSfWI,3,31,-9,0,-12,1,male,34,9,92
UljD9agprEM7Qs2zSfWI,3,23,-5,0,-10,1,male,34,9,93
UljD9agprEM7Qs2zSfWI,3,16,-4,0,-5,1,male,34,9,94
UljD9agprEM7Qs2zSfWI,3,8,-2,0,-12,1,male,34,9,95
UljD9agprEM7Qs2zSfWI,3,12,-3,0,-8,1,male,34,9,96
UljD9agprEM7Qs2zSfWI,3,14,-3,0,-12,1,male,34,9,97
UljD9agprEM7Qs2zSfWI,3,34,-10,0,-5,0,male,34,9,98
UljD9agprEM7Qs2zSfWI,3,7,-2,0,-11,1,male,34,9,99
UljD9agprEM7Qs2zSfWI,3,17,-4,0,-6,1,male,34,9,100
UljD9agprEM7Qs2zSfWI,3,3,-2,0,-6,1,male,34,9,101
UljD9agprEM7Qs2zSfWI,3,27,-6,0,-12,1,male,34,9,102
UljD9agprEM7Qs2zSfWI,3,19,-4,0,-10,1,male,34,9,103
UljD9agprEM7Qs2zSfWI,3,26,-6,0,-10,1,male,34,9,104
UljD9agprEM7Qs2zSfWI,3,1,-2,0,-4,0,male,34,9,105
WdWH0PJ7gtytFf3CGGcp,1,29,-8,0,-12,1,male,30,10,1
WdWH0PJ7gtytFf3CGGcp,1,23,-5,0,-10,0,male,30,10,2
WdWH0PJ7gtytFf3CGGcp,1,19,-4,0,-10,0,male,30,10,3
WdWH0PJ7gtytFf3CGGcp,1,25,-6,0,-8,1,male,30,10,4
WdWH0PJ7gtytFf3CGGcp,1,14,-3,0,-12,0,male,30,10,5
WdWH0PJ7gtytFf3CGGcp,1,33,-10,0,-12,1,male,30,10,6
WdWH0PJ7gtytFf3CGGcp,1,5,-2,0,-9,0,male,30,10,7
WdWH0PJ7gtytFf3CGGcp,1,1,-2,0,-4,1,male,30,10,8
WdWH0PJ7gtytFf3CGGcp,1,9,-3,0,-4,1,male,30,10,9
WdWH0PJ7gtytFf3CGGcp,1,8,-2,0,-12,0,male,30,10,10
WdWH0PJ7gtytFf3CGGcp,1,30,-8,0,-11,1,male,30,10,11
WdWH0PJ7gtytFf3CGGcp,1,6,-2,0,-10,0,male,30,10,12
WdWH0PJ7gtytFf3CGGcp,1,31,-9,0,-12,1,male,30,10,13
WdWH0PJ7gtytFf3CGGcp,1,4,-2,0,-8,0,male,30,10,14
WdWH0PJ7gtytFf3CGGcp,1,28,-8,0,-10,1,male,30,10,15
WdWH0PJ7gtytFf3CGGcp,1,12,-3,0,-8,0,male,30,10,16
WdWH0PJ7gtytFf3CGGcp,1,20,-4,0,-12,0,male,30,10,17
WdWH0PJ7gtytFf3CGGcp,1,16,-4,0,-5,1,male,30,10,18
WdWH0PJ7gtytFf3CGGcp,1,2,-2,0,-5,0,male,30,10,19
WdWH0PJ7gtytFf3CGGcp,1,32,-9,0,-11,1,male,30,10,20
WdWH0PJ7gtytFf3CGGcp,1,18,-4,0,-8,1,male,30,10,21
WdWH0PJ7gtytFf3CGGcp,1,10,-3,0,-5,1,male,30,10,22
WdWH0PJ7gtytFf3CGGcp,1,15,-3,0,-9,0,male,30,10,23
WdWH0PJ7gtytFf3CGGcp,1,22,-5,0,-8,1,male,30,10,24
WdWH0PJ7gtytFf3CGGcp,1,35,-8,0,-2,1,male,30,10,25
WdWH0PJ7gtytFf3CGGcp,1,24,-5,0,-12,0,male,30,10,26
WdWH0PJ7gtytFf3CGGcp,1,7,-2,0,-11,0,male,30,10,27
WdWH0PJ7gtytFf3CGGcp,1,27,-6,0,-12,0,male,30,10,28
WdWH0PJ7gtytFf3CGGcp,1,11,-3,0,-6,1,male,30,10,29
WdWH0PJ7gtytFf3CGGcp,1,13,-3,0,-10,0,male,30,10,30
WdWH0PJ7gtytFf3CGGcp,1,34,-10,0,-5,1,male,30,10,31
WdWH0PJ7gtytFf3CGGcp,1,3,-2,0,-6,0,male,30,10,32
WdWH0PJ7gtytFf3CGGcp,1,21,-5,0,-6,1,male,30,10,33
WdWH0PJ7gtytFf3CGGcp,1,26,-6,0,-10,1,male,30,10,34
WdWH0PJ7gtytFf3CGGcp,1,17,-4,0,-6,1,male,30,10,35
WdWH0PJ7gtytFf3CGGcp,2,29,-8,0,-12,1,male,30,10,36
WdWH0PJ7gtytFf3CGGcp,2,23,-5,0,-10,0,male,30,10,37
WdWH0PJ7gtytFf3CGGcp,2,19,-4,0,-10,0,male,30,10,38
WdWH0PJ7gtytFf3CGGcp,2,25,-6,0,-8,1,male,30,10,39
